time	V(a)
1.00632e-02	1.18522e+01
1.00632e-02	7.45045e+00
1.00632e-02	4.95830e+00
1.00632e-02	3.09605e+00
1.00632e-02	-7.15666e-01
1.00633e-02	-8.52224e-01
1.01814e-02	-8.46429e-01
1.01814e-02	1.67674e+00
1.01814e-02	1.38729e+01
1.01814e-02	6.54019e+01
1.01814e-02	1.68112e+02
1.01814e-02	2.80115e+02
1.01814e-02	2.90034e+02
1.01814e-02	2.91083e+02
1.01814e-02	2.98971e+02
1.01814e-02	3.02241e+02
1.01814e-02	3.03178e+02
1.01814e-02	3.05642e+02
1.01814e-02	3.06206e+02
1.01814e-02	3.06486e+02
1.01822e-02	3.06592e+02
1.03154e-02	3.05750e+02
1.03154e-02	3.05506e+02
1.03154e-02	3.02433e+02
1.03154e-02	2.94147e+02
1.03154e-02	2.83603e+02
1.03154e-02	2.75024e+02
1.03154e-02	2.69196e+02
1.03154e-02	2.65069e+02
1.03154e-02	2.61607e+02
1.03154e-02	2.37029e+02
1.03154e-02	1.57514e+02
1.03154e-02	3.13818e+01
1.03154e-02	9.36635e+00
1.03154e-02	-7.43214e-01
1.03156e-02	-8.74986e-01
1.04232e-02	-8.94093e-01
1.04232e-02	-5.02943e-01
1.04232e-02	1.51099e+01
1.04232e-02	8.13588e+01
1.04232e-02	1.89183e+02
1.04232e-02	2.70183e+02
1.04232e-02	2.97636e+02
1.04232e-02	3.01648e+02
1.04232e-02	3.02647e+02
1.04232e-02	3.05173e+02
1.04232e-02	3.05719e+02
1.04232e-02	3.06029e+02
1.04234e-02	3.06164e+02
1.05677e-02	3.05327e+02
1.05677e-02	3.05543e+02
1.05677e-02	3.05216e+02
1.05677e-02	3.04672e+02
1.05677e-02	2.93322e+02
1.05677e-02	2.82467e+02
1.05677e-02	2.73092e+02
1.05677e-02	2.67564e+02
1.05677e-02	2.62796e+02
1.05677e-02	2.36076e+02
1.05677e-02	1.54041e+02
1.05677e-02	2.88595e+01
1.05677e-02	8.30565e+00
1.05677e-02	-7.65574e-01
1.05678e-02	-8.96332e-01
1.06650e-02	-8.60403e-01
1.06650e-02	1.17487e+00
1.06650e-02	1.39138e+01
1.06650e-02	6.87670e+01
1.06650e-02	1.72897e+02
1.06650e-02	2.62365e+02
1.06650e-02	2.95973e+02
1.06650e-02	3.01025e+02
1.06650e-02	3.02109e+02
1.06650e-02	3.04764e+02
1.06650e-02	3.05299e+02
1.06650e-02	3.05601e+02
1.06653e-02	3.05728e+02
1.08198e-02	3.04916e+02
1.08198e-02	3.04190e+02
1.08198e-02	2.99678e+02
1.08198e-02	2.90290e+02
1.08198e-02	2.79944e+02
1.08198e-02	2.71421e+02
1.08198e-02	2.66618e+02
1.08198e-02	2.62439e+02
1.08198e-02	2.46866e+02
1.08198e-02	1.82278e+02
1.08199e-02	5.48384e+01
1.08199e-02	4.04206e+01
1.08199e-02	2.82813e+01
1.08199e-02	1.85375e+01
1.08199e-02	4.14224e+00
1.08199e-02	-8.05482e-01
1.08203e-02	-9.16412e-01
1.09069e-02	-9.35779e-01
1.09069e-02	-6.88760e-01
1.09069e-02	2.43844e+00
1.09069e-02	3.63325e+01
1.09069e-02	1.28052e+02
1.09069e-02	2.52369e+02
1.09069e-02	2.65483e+02
1.09069e-02	2.83267e+02
1.09069e-02	2.93058e+02
1.09069e-02	2.94031e+02
1.09069e-02	2.98687e+02
1.09069e-02	3.00919e+02
1.09069e-02	3.02384e+02
1.09069e-02	3.04125e+02
1.09069e-02	3.04791e+02
1.09069e-02	3.05130e+02
1.09071e-02	3.05291e+02
1.10719e-02	3.04479e+02
1.10719e-02	3.04067e+02
1.10719e-02	3.00469e+02
1.10719e-02	2.91726e+02
1.10719e-02	2.81214e+02
1.10719e-02	2.72891e+02
1.10719e-02	2.67161e+02
1.10719e-02	2.62910e+02
1.10719e-02	2.56017e+02
1.10719e-02	2.09537e+02
1.10719e-02	9.30859e+01
1.10719e-02	7.49594e+01
1.10719e-02	4.06178e+01
1.10719e-02	2.86270e+01
1.10719e-02	1.83779e+01
1.10719e-02	-6.83990e-01
1.10719e-02	-8.82509e-01
1.11489e-02	-8.96755e-01
1.11489e-02	-3.87974e-01
1.11489e-02	1.44431e+01
1.11489e-02	8.06303e+01
1.11489e-02	2.06240e+02
1.11489e-02	2.23354e+02
1.11489e-02	2.51937e+02
1.11489e-02	2.73821e+02
1.11489e-02	2.88683e+02
1.11489e-02	2.95287e+02
1.11489e-02	2.99492e+02
1.11489e-02	3.00694e+02
1.11490e-02	3.03732e+02
1.11490e-02	3.04351e+02
1.11490e-02	3.04688e+02
1.11491e-02	3.04853e+02
1.13238e-02	3.04067e+02
1.13238e-02	3.03909e+02
1.13238e-02	3.01036e+02
1.13238e-02	2.92898e+02
1.13238e-02	2.82295e+02
1.13238e-02	2.73509e+02
1.13238e-02	2.66996e+02
1.13238e-02	2.62866e+02
1.13238e-02	2.55774e+02
1.13238e-02	2.08878e+02
1.13238e-02	9.16331e+01
1.13238e-02	7.27283e+01
1.13238e-02	5.54852e+01
1.13238e-02	4.00777e+01
1.13238e-02	2.65879e+01
1.13238e-02	6.40316e+00
1.13238e-02	-8.40311e-01
1.13242e-02	-9.53536e-01
1.13911e-02	-8.80847e-01
1.13911e-02	-3.49053e-01
1.13911e-02	1.01823e+01
1.13911e-02	6.78230e+01
1.13911e-02	1.76023e+02
1.13911e-02	2.81231e+02
1.13911e-02	2.89834e+02
1.13911e-02	2.96765e+02
1.13911e-02	2.99865e+02
1.13911e-02	3.00748e+02
1.13911e-02	3.03138e+02
1.13911e-02	3.03847e+02
1.13911e-02	3.04199e+02
1.13912e-02	3.04412e+02
1.15755e-02	3.03690e+02
1.15755e-02	3.03634e+02
1.15755e-02	3.02916e+02
1.15755e-02	3.00896e+02
1.15755e-02	2.97167e+02
1.15755e-02	2.93085e+02
1.15755e-02	2.87632e+02
1.15755e-02	2.81409e+02
1.15755e-02	2.75679e+02
1.15755e-02	2.68776e+02
1.15755e-02	2.65169e+02
1.15755e-02	2.62883e+02
1.15755e-02	2.58871e+02
1.15755e-02	2.56214e+02
1.15755e-02	2.51591e+02
1.15755e-02	2.51006e+02
1.15755e-02	1.19607e+02
1.15755e-02	1.27598e+01
1.15755e-02	1.25182e+01
1.15756e-02	-7.87923e-01
1.15756e-02	-9.56131e-01
1.16334e-02	-9.30926e-01
1.16334e-02	-1.61616e-01
1.16334e-02	1.69709e+01
1.16334e-02	8.74857e+01
1.16334e-02	2.14456e+02
1.16334e-02	2.31110e+02
1.16334e-02	2.58222e+02
1.16334e-02	2.76631e+02
1.16334e-02	2.89506e+02
1.16334e-02	2.96780e+02
1.16334e-02	2.98651e+02
1.16334e-02	2.99772e+02
1.16334e-02	3.02780e+02
1.16334e-02	3.03424e+02
1.16334e-02	3.03786e+02
1.16335e-02	3.03982e+02
1.18271e-02	3.03313e+02
1.18271e-02	3.03344e+02
1.18271e-02	3.03125e+02
1.18271e-02	3.02166e+02
1.18271e-02	2.99358e+02
1.18271e-02	2.95140e+02
1.18271e-02	2.84010e+02
1.18271e-02	2.78130e+02
1.18271e-02	2.73226e+02
1.18271e-02	2.68060e+02
1.18271e-02	2.64490e+02
1.18271e-02	2.62247e+02
1.18271e-02	2.56022e+02
1.18271e-02	2.53476e+02
1.18271e-02	2.47846e+02
1.18271e-02	2.37758e+02
1.18271e-02	2.17046e+02
1.18271e-02	1.89419e+02
1.18271e-02	1.56500e+02
1.18271e-02	1.14828e+02
1.18271e-02	5.37671e+01
1.18271e-02	2.71762e+01
1.18271e-02	1.48733e+01
1.18271e-02	7.36359e+00
1.18271e-02	2.72927e+00
1.18271e-02	1.32187e+00
1.18271e-02	-1.00360e-01
1.18271e-02	-6.66242e-01
1.18271e-02	-8.84098e-01
1.18312e-02	-9.85760e-01
1.18759e-02	-9.21602e-01
1.18759e-02	-1.05446e-01
1.18759e-02	1.70525e+01
1.18759e-02	8.82540e+01
1.18759e-02	2.16914e+02
1.18759e-02	2.33577e+02
1.18759e-02	2.60049e+02
1.18759e-02	2.77348e+02
1.18759e-02	2.90467e+02
1.18759e-02	2.95372e+02
1.18759e-02	2.98360e+02
1.18759e-02	2.99357e+02
1.18759e-02	3.02332e+02
1.18759e-02	3.02976e+02
1.18759e-02	3.03353e+02
1.18760e-02	3.03556e+02
1.20784e-02	3.02854e+02
1.20784e-02	3.02235e+02
1.20784e-02	3.00604e+02
1.20784e-02	2.96619e+02
1.20784e-02	2.92090e+02
1.20784e-02	2.86780e+02
1.20784e-02	2.79811e+02
1.20784e-02	2.75240e+02
1.20784e-02	2.70729e+02
1.20784e-02	2.66892e+02
1.20784e-02	2.63522e+02
1.20784e-02	2.61501e+02
1.20784e-02	2.55877e+02
1.20784e-02	2.54069e+02
1.20784e-02	2.51004e+02
1.20784e-02	2.44550e+02
1.20784e-02	2.30619e+02
1.20784e-02	2.09655e+02
1.20784e-02	1.78516e+02
1.20784e-02	1.43400e+02
1.20784e-02	9.70099e+01
1.20784e-02	4.17153e+01
1.20784e-02	2.08381e+01
1.20784e-02	1.14028e+01
1.20784e-02	4.16596e+00
1.20784e-02	2.00054e+00
1.20784e-02	-8.69268e-01
1.20785e-02	-1.00208e+00
1.21186e-02	-9.48361e-01
1.21186e-02	-1.76371e-01
1.21186e-02	7.72198e+00
1.21186e-02	6.13235e+01
1.21187e-02	1.69958e+02
1.21187e-02	2.78300e+02
1.21187e-02	2.86365e+02
1.21187e-02	2.93835e+02
1.21187e-02	2.96275e+02
1.21187e-02	2.97214e+02
1.21187e-02	2.97809e+02
1.21187e-02	2.98771e+02
1.21187e-02	3.01830e+02
1.21187e-02	3.02518e+02
1.21187e-02	3.02919e+02
1.21187e-02	3.03135e+02
1.23294e-02	3.02565e+02
1.23294e-02	3.02600e+02
1.23294e-02	3.02290e+02
1.23294e-02	3.01038e+02
1.23294e-02	2.97572e+02
1.23294e-02	2.92531e+02
1.23294e-02	2.86788e+02
1.23294e-02	2.80673e+02
1.23294e-02	2.75304e+02
1.23294e-02	2.68511e+02
1.23294e-02	2.64551e+02
1.23294e-02	2.62038e+02
1.23294e-02	2.57838e+02
1.23294e-02	2.55361e+02
1.23294e-02	2.46675e+02
1.23294e-02	2.32254e+02
1.23294e-02	2.03275e+02
1.23294e-02	1.69940e+02
1.23294e-02	1.32204e+02
1.23294e-02	8.68134e+01
1.23294e-02	3.90373e+01
1.23294e-02	1.93748e+01
1.23294e-02	1.03134e+01
1.23294e-02	3.71175e+00
1.23294e-02	1.84858e+00
1.23294e-02	2.77431e-02
1.23294e-02	-5.79349e-01
1.23294e-02	-9.16165e-01
1.23616e-02	-1.00514e+00
1.23616e-02	-7.53635e-01
1.23616e-02	-1.57655e-01
1.23616e-02	5.86303e+00
1.23616e-02	5.61788e+01
1.23616e-02	1.64660e+02
1.23616e-02	2.75913e+02
1.23616e-02	2.84399e+02
1.23616e-02	2.92572e+02
1.23616e-02	2.95527e+02
1.23616e-02	2.96645e+02
1.23616e-02	2.97099e+02
1.23616e-02	2.97745e+02
1.23616e-02	3.01425e+02
1.23616e-02	3.02099e+02
1.23616e-02	3.02506e+02
1.23617e-02	3.02727e+02
1.25801e-02	3.02237e+02
1.25801e-02	3.02421e+02
1.25801e-02	3.02260e+02
1.25801e-02	3.01145e+02
1.25801e-02	2.98633e+02
1.25801e-02	2.93896e+02
1.25801e-02	2.83564e+02
1.25802e-02	2.75187e+02
1.25802e-02	2.68454e+02
1.25802e-02	2.64221e+02
1.25802e-02	2.61579e+02
1.25802e-02	2.58812e+02
1.25802e-02	2.56639e+02
1.25802e-02	2.53630e+02
1.25802e-02	2.49387e+02
1.25802e-02	2.40074e+02
1.25802e-02	2.20974e+02
1.25802e-02	2.16613e+02
1.25802e-02	2.02349e+02
1.25802e-02	1.94792e+02
1.25802e-02	1.84726e+02
1.25802e-02	1.68588e+02
1.25802e-02	2.76875e+01
1.25802e-02	1.57996e+01
1.25802e-02	7.05070e+00
1.25802e-02	1.16991e+00
1.25802e-02	7.96842e-02
1.25802e-02	-5.42428e-01
1.25802e-02	-7.99877e-01
1.25802e-02	-9.70460e-01
1.26048e-02	-9.77106e-01
1.26048e-02	-2.17967e-01
1.26048e-02	2.36057e+00
1.26048e-02	3.71547e+01
1.26048e-02	1.31591e+02
1.26048e-02	2.54807e+02
1.26048e-02	2.67160e+02
1.26048e-02	2.82864e+02
1.26048e-02	2.91844e+02
1.26048e-02	2.92562e+02
1.26048e-02	2.93469e+02
1.26048e-02	2.94721e+02
1.26048e-02	2.96140e+02
1.26048e-02	2.96820e+02
1.26048e-02	2.97401e+02
1.26048e-02	3.00708e+02
1.26049e-02	3.01560e+02
1.26049e-02	3.02026e+02
1.26049e-02	3.02296e+02
1.28306e-02	3.01866e+02
1.28306e-02	3.01680e+02
1.28306e-02	2.98707e+02
1.28306e-02	2.90461e+02
1.28306e-02	2.79836e+02
1.28306e-02	2.71046e+02
1.28306e-02	2.64335e+02
1.28306e-02	2.59924e+02
1.28306e-02	2.39464e+02
1.28306e-02	1.65936e+02
1.28306e-02	3.82184e+01
1.28306e-02	2.33955e+01
1.28306e-02	2.08039e+01
1.28306e-02	1.67342e+01
1.28306e-02	1.05822e+01
1.28306e-02	6.92891e+00
1.28306e-02	3.92990e+00
1.28306e-02	-8.98895e-01
1.28307e-02	-1.04232e+00
1.28483e-02	-1.00757e+00
1.28484e-02	-1.72076e-01
1.28484e-02	1.83027e+00
1.28484e-02	3.92593e+01
1.28484e-02	1.39083e+02
1.28484e-02	2.61046e+02
1.28484e-02	2.72309e+02
1.28484e-02	2.85336e+02
1.28484e-02	2.92393e+02
1.28484e-02	2.95221e+02
1.28484e-02	2.96189e+02
1.28484e-02	2.96627e+02
1.28484e-02	2.97566e+02
1.28484e-02	3.00618e+02
1.28484e-02	3.01289e+02
1.28484e-02	3.01696e+02
1.28484e-02	3.01952e+02
1.30807e-02	3.01581e+02
1.30807e-02	3.01687e+02
1.30807e-02	3.01413e+02
1.30807e-02	3.00111e+02
1.30807e-02	2.96236e+02
1.30807e-02	2.90680e+02
1.30807e-02	2.85000e+02
1.30807e-02	2.78861e+02
1.30807e-02	2.72295e+02
1.30807e-02	2.65072e+02
1.30807e-02	2.61836e+02
1.30807e-02	2.59572e+02
1.30807e-02	2.55004e+02
1.30807e-02	2.49302e+02
1.30807e-02	2.38606e+02
1.30807e-02	2.19050e+02
1.30807e-02	1.88494e+02
1.30807e-02	1.50616e+02
1.30807e-02	1.14571e+02
1.30807e-02	5.03320e+01
1.30807e-02	2.43947e+01
1.30807e-02	1.15764e+01
1.30807e-02	1.03866e+01
1.30807e-02	8.62776e+00
1.30807e-02	5.82756e+00
1.30807e-02	2.67849e+00
1.30807e-02	8.93428e-01
1.30807e-02	-4.04957e-01
1.30807e-02	-8.21763e-01
1.30807e-02	-1.00149e+00
1.30922e-02	-9.95336e-01
1.30922e-02	-1.46109e-01
1.30922e-02	6.49111e-01
1.30922e-02	3.22574e+01
1.30922e-02	1.26176e+02
1.30922e-02	2.51360e+02
1.30922e-02	2.64009e+02
1.30922e-02	2.80292e+02
1.30922e-02	2.89252e+02
1.30922e-02	2.93678e+02
1.30922e-02	2.95230e+02
1.30922e-02	2.96005e+02
1.30922e-02	2.96607e+02
1.30922e-02	3.00328e+02
1.30922e-02	3.00953e+02
1.30922e-02	3.01364e+02
1.30922e-02	3.01603e+02
1.33305e-02	3.01318e+02
1.33305e-02	3.00935e+02
1.33305e-02	2.99519e+02
1.33305e-02	2.95652e+02
1.33305e-02	2.90782e+02
1.33305e-02	2.85016e+02
1.33305e-02	2.78337e+02
1.33305e-02	2.73277e+02
1.33305e-02	2.67866e+02
1.33305e-02	2.64153e+02
1.33305e-02	2.61204e+02
1.33305e-02	2.59004e+02
1.33305e-02	2.54845e+02
1.33305e-02	2.49490e+02
1.33305e-02	2.39792e+02
1.33305e-02	2.22067e+02
1.33305e-02	1.93053e+02
1.33305e-02	1.57347e+02
1.33305e-02	1.21034e+02
1.33305e-02	6.38702e+01
1.33305e-02	3.20369e+01
1.33305e-02	1.67801e+01
1.33305e-02	8.32314e+00
1.33305e-02	2.40930e+00
1.33305e-02	1.57412e+00
1.33305e-02	6.50897e-02
1.33305e-02	-7.96360e-01
1.33305e-02	-1.00261e+00
1.33363e-02	-1.02781e+00
1.33363e-02	-6.42087e-01
1.33363e-02	-5.92602e-02
1.33363e-02	9.08822e-01
1.33363e-02	3.22679e+01
1.33363e-02	1.25107e+02
1.33363e-02	2.49660e+02
1.33363e-02	2.62411e+02
1.33363e-02	2.79116e+02
1.33363e-02	2.88390e+02
1.33363e-02	2.93128e+02
1.33363e-02	2.94749e+02
1.33363e-02	2.95609e+02
1.33363e-02	2.96233e+02
1.33363e-02	2.99934e+02
1.33363e-02	3.00585e+02
1.33363e-02	3.01021e+02
1.33364e-02	3.01265e+02
1.35798e-02	3.01001e+02
1.35798e-02	3.01193e+02
1.35798e-02	3.01081e+02
1.35799e-02	3.00087e+02
1.35799e-02	2.97699e+02
1.35799e-02	2.93132e+02
1.35799e-02	2.82485e+02
1.35799e-02	2.74420e+02
1.35799e-02	2.67312e+02
1.35799e-02	2.62779e+02
1.35799e-02	2.59961e+02
1.35799e-02	2.57051e+02
1.35799e-02	2.53697e+02
1.35799e-02	2.47940e+02
1.35799e-02	2.47076e+02
1.35799e-02	2.43267e+02
1.35799e-02	2.31318e+02
1.35799e-02	2.14329e+02
1.35799e-02	1.85659e+02
1.35799e-02	1.53518e+02
1.35799e-02	1.08284e+02
1.35799e-02	4.53841e+01
1.35799e-02	3.64205e+01
1.35799e-02	2.19122e+01
1.35799e-02	2.03025e+01
1.35799e-02	1.68292e+01
1.35799e-02	1.55716e+01
1.35799e-02	-8.98371e-01
1.35799e-02	-1.06323e+00
1.35808e-02	-1.01934e+00
1.35808e-02	2.96144e-02
1.35808e-02	1.21974e+00
1.35808e-02	3.59119e+01
1.35808e-02	1.33202e+02
1.35808e-02	2.55913e+02
1.35808e-02	2.67668e+02
1.35808e-02	2.81951e+02
1.35808e-02	2.90092e+02
1.35808e-02	2.93602e+02
1.35808e-02	2.94978e+02
1.35808e-02	2.95490e+02
1.35808e-02	2.96449e+02
1.35808e-02	2.99443e+02
1.35808e-02	3.00184e+02
1.35808e-02	3.00619e+02
1.35808e-02	3.00918e+02
1.48220e-02	3.00159e+02
1.65417e-02	2.99965e+02
1.65417e-02	2.99851e+02
1.65417e-02	2.98838e+02
1.65417e-02	2.95882e+02
1.65417e-02	2.90943e+02
1.65417e-02	2.79140e+02
1.65417e-02	2.73545e+02
1.65417e-02	2.66726e+02
1.65417e-02	2.62028e+02
1.65417e-02	2.59342e+02
1.65417e-02	2.56756e+02
1.65417e-02	2.52347e+02
1.65417e-02	2.50294e+02
1.65417e-02	2.45921e+02
1.65417e-02	2.37195e+02
1.65417e-02	2.19743e+02
1.65417e-02	1.92319e+02
1.65417e-02	1.59311e+02
1.65417e-02	1.18596e+02
1.65417e-02	6.34440e+01
1.65417e-02	3.19399e+01
1.65417e-02	1.63438e+01
1.65417e-02	7.71041e+00
1.65417e-02	2.02399e+00
1.65417e-02	4.55246e-01
1.65417e-02	-5.07090e-01
1.65417e-02	-8.12949e-01
1.65417e-02	-1.02169e+00
1.65450e-02	-1.12185e+00
1.65450e-02	-6.90206e-01
1.65450e-02	-1.01537e-03
1.65450e-02	3.96624e-01
1.65450e-02	6.48587e+00
1.65450e-02	5.84669e+01
1.65450e-02	1.67320e+02
1.65450e-02	2.73124e+02
1.65450e-02	2.80974e+02
1.65450e-02	2.88814e+02
1.65450e-02	2.92274e+02
1.65450e-02	2.93554e+02
1.65450e-02	2.94177e+02
1.65450e-02	2.94940e+02
1.65450e-02	2.98540e+02
1.65450e-02	2.99178e+02
1.65450e-02	2.99615e+02
1.65450e-02	2.99899e+02
1.67860e-02	2.99981e+02
1.67860e-02	3.00020e+02
1.67860e-02	2.99699e+02
1.67860e-02	2.98310e+02
1.67860e-02	2.94477e+02
1.67860e-02	2.88688e+02
1.67860e-02	2.82411e+02
1.67860e-02	2.76205e+02
1.67860e-02	2.70890e+02
1.67860e-02	2.64464e+02
1.67860e-02	2.60923e+02
1.67860e-02	2.58422e+02
1.67860e-02	2.53599e+02
1.67860e-02	2.48109e+02
1.67860e-02	2.38037e+02
1.67860e-02	2.19593e+02
1.67860e-02	1.89951e+02
1.67860e-02	1.53768e+02
1.67860e-02	1.17473e+02
1.67860e-02	5.64739e+01
1.67860e-02	2.75101e+01
1.67860e-02	1.38895e+01
1.67860e-02	5.80748e+00
1.67860e-02	1.84996e+00
1.67860e-02	5.54342e-01
1.67860e-02	-4.44326e-01
1.67860e-02	-8.01799e-01
1.67860e-02	-1.02146e+00
1.67945e-02	-1.05659e+00
1.67945e-02	-5.24416e-01
1.67945e-02	-2.47423e-01
1.67945e-02	6.05152e-01
1.67945e-02	3.20266e+01
1.67945e-02	1.25893e+02
1.67945e-02	2.49612e+02
1.67945e-02	2.61970e+02
1.67945e-02	2.77650e+02
1.67945e-02	2.87322e+02
1.67945e-02	2.91894e+02
1.67945e-02	2.93597e+02
1.67945e-02	2.94342e+02
1.67946e-02	2.94980e+02
1.67946e-02	2.98739e+02
1.67946e-02	2.99306e+02
1.67946e-02	2.99728e+02
1.67946e-02	2.99980e+02
1.70299e-02	2.99995e+02
1.70299e-02	2.99607e+02
1.70299e-02	2.98079e+02
1.70299e-02	2.93834e+02
1.70299e-02	2.88301e+02
1.70299e-02	2.82276e+02
1.70299e-02	2.75441e+02
1.70299e-02	2.70077e+02
1.70299e-02	2.65875e+02
1.70299e-02	2.62749e+02
1.70299e-02	2.59646e+02
1.70299e-02	2.57483e+02
1.70299e-02	2.53345e+02
1.70299e-02	2.48896e+02
1.70299e-02	2.40665e+02
1.70299e-02	2.25594e+02
1.70299e-02	1.99258e+02
1.70300e-02	1.66075e+02
1.70300e-02	1.30692e+02
1.70300e-02	7.94877e+01
1.70300e-02	3.81682e+01
1.70300e-02	1.91213e+01
1.70300e-02	9.59194e+00
1.70300e-02	2.72276e+00
1.70300e-02	8.92924e-01
1.70300e-02	-3.59455e-01
1.70300e-02	-7.32301e-01
1.70300e-02	-9.82582e-01
1.70302e-02	-1.11090e+00
1.70445e-02	-1.09129e+00
1.70445e-02	-5.64004e-01
1.70445e-02	4.39995e-01
1.70445e-02	2.15229e+01
1.70445e-02	1.00549e+02
1.70445e-02	2.31432e+02
1.70445e-02	2.46635e+02
1.70445e-02	2.67374e+02
1.70445e-02	2.81836e+02
1.70445e-02	2.89757e+02
1.70445e-02	2.92888e+02
1.70445e-02	2.94076e+02
1.70445e-02	2.94657e+02
1.70445e-02	2.95794e+02
1.70445e-02	2.98625e+02
1.70445e-02	2.99327e+02
1.70445e-02	2.99789e+02
1.70445e-02	3.00070e+02
1.72736e-02	3.00126e+02
1.72736e-02	3.00162e+02
1.72736e-02	2.99804e+02
1.72736e-02	2.98342e+02
1.72736e-02	2.94315e+02
1.72736e-02	2.88352e+02
1.72736e-02	2.82298e+02
1.72736e-02	2.76015e+02
1.72736e-02	2.70772e+02
1.72736e-02	2.64468e+02
1.72736e-02	2.61051e+02
1.72736e-02	2.58568e+02
1.72736e-02	2.53939e+02
1.72736e-02	2.50411e+02
1.72736e-02	2.44653e+02
1.72736e-02	2.33186e+02
1.72736e-02	2.09760e+02
1.72736e-02	1.76580e+02
1.72736e-02	1.43297e+02
1.72736e-02	9.79424e+01
1.72736e-02	3.32124e+01
1.72736e-02	1.41492e+01
1.72736e-02	6.21132e+00
1.72736e-02	1.90797e+00
1.72736e-02	5.66983e-01
1.72736e-02	-4.37603e-01
1.72736e-02	-8.01155e-01
1.72736e-02	-1.01944e+00
1.72948e-02	-1.09460e+00
1.72948e-02	-6.63018e-01
1.72948e-02	3.56903e-01
1.72948e-02	1.66488e+01
1.72948e-02	8.82878e+01
1.72948e-02	2.37730e+02
1.72948e-02	2.60925e+02
1.72948e-02	2.78345e+02
1.72948e-02	2.88342e+02
1.72948e-02	2.92700e+02
1.72948e-02	2.94099e+02
1.72948e-02	2.94782e+02
1.72948e-02	2.95481e+02
1.72948e-02	2.98763e+02
1.72948e-02	2.99479e+02
1.72948e-02	2.99945e+02
1.72948e-02	3.00226e+02
1.75170e-02	3.00187e+02
1.75170e-02	2.99678e+02
1.75170e-02	2.98017e+02
1.75170e-02	2.93734e+02
1.75170e-02	2.88423e+02
1.75170e-02	2.82596e+02
1.75170e-02	2.76228e+02
1.75170e-02	2.70787e+02
1.75170e-02	2.66666e+02
1.75170e-02	2.63539e+02
1.75170e-02	2.60316e+02
1.75170e-02	2.58018e+02
1.75170e-02	2.52457e+02
1.75170e-02	2.50621e+02
1.75170e-02	2.46730e+02
1.75170e-02	2.38909e+02
1.75170e-02	2.21989e+02
1.75170e-02	1.95666e+02
1.75170e-02	1.62661e+02
1.75170e-02	1.23467e+02
1.75170e-02	7.03916e+01
1.75170e-02	3.51907e+01
1.75170e-02	1.80905e+01
1.75170e-02	8.96973e+00
1.75170e-02	2.62223e+00
1.75170e-02	8.75871e-01
1.75170e-02	-3.59145e-01
1.75170e-02	-7.25582e-01
1.75170e-02	-9.83074e-01
1.75173e-02	-1.10374e+00
1.75453e-02	-1.01727e+00
1.75454e-02	2.28385e-01
1.75454e-02	4.87916e+00
1.75454e-02	5.14836e+01
1.75454e-02	1.57214e+02
1.75454e-02	2.69909e+02
1.75454e-02	2.78974e+02
1.75454e-02	2.88273e+02
1.75454e-02	2.92451e+02
1.75454e-02	2.93944e+02
1.75454e-02	2.94655e+02
1.75454e-02	2.95292e+02
1.75454e-02	2.99161e+02
1.75454e-02	2.99761e+02
1.75454e-02	3.00190e+02
1.75454e-02	3.00440e+02
1.77601e-02	3.00418e+02
1.77601e-02	2.99968e+02
1.77601e-02	2.98382e+02
1.77601e-02	2.94278e+02
1.77601e-02	2.89214e+02
1.77601e-02	2.83305e+02
1.77601e-02	2.77420e+02
1.77601e-02	2.72112e+02
1.77601e-02	2.66648e+02
1.77601e-02	2.63065e+02
1.77601e-02	2.60127e+02
1.77601e-02	2.57882e+02
1.77601e-02	2.55747e+02
1.77601e-02	2.53225e+02
1.77601e-02	2.44465e+02
1.77601e-02	2.30071e+02
1.77601e-02	2.01156e+02
1.77601e-02	1.67758e+02
1.77601e-02	1.30036e+02
1.77601e-02	8.35860e+01
1.77601e-02	3.81259e+01
1.77601e-02	1.85460e+01
1.77601e-02	9.24621e+00
1.77601e-02	2.65768e+00
1.77601e-02	9.02974e-01
1.77601e-02	1.34562e-02
1.77601e-02	-7.74830e-01
1.77601e-02	-9.96791e-01
1.77667e-02	-1.09600e+00
1.77962e-02	-1.03663e+00
1.77962e-02	2.10475e-01
1.77962e-02	8.54622e+00
1.77962e-02	6.53275e+01
1.77963e-02	1.94589e+02
1.77963e-02	2.13098e+02
1.77963e-02	2.39197e+02
1.77963e-02	2.66149e+02
1.77963e-02	2.82979e+02
1.77963e-02	2.92694e+02
1.77963e-02	2.94439e+02
1.77963e-02	2.95026e+02
1.77963e-02	2.95684e+02
1.77963e-02	2.99418e+02
1.77963e-02	3.00001e+02
1.77963e-02	3.00423e+02
1.77963e-02	3.00666e+02
1.80029e-02	3.00602e+02
1.80029e-02	3.00152e+02
1.80029e-02	2.98579e+02
1.80029e-02	2.94522e+02
1.80029e-02	2.89524e+02
1.80029e-02	2.83651e+02
1.80029e-02	2.77745e+02
1.80029e-02	2.72420e+02
1.80029e-02	2.67019e+02
1.80029e-02	2.63401e+02
1.80029e-02	2.60428e+02
1.80029e-02	2.58194e+02
1.80029e-02	2.53838e+02
1.80029e-02	2.46356e+02
1.80029e-02	2.36808e+02
1.80029e-02	2.35580e+02
1.80029e-02	2.32102e+02
1.80029e-02	2.23636e+02
1.80029e-02	5.61515e+01
